yr,sex,FirstForename,number,rank,position
1979,G,Lesley,256,31,31
1979,G,Lorraine,252,32,32
1979,G,Victoria,248,33,33
1979,G,Lynn,243,34,   34=
1979,G,Pamela,243,34,   34=
1979,G,Kerry,239,36,36
1979,G,Lynsey,236,37,37
1979,G,Lorna,235,38,38
1979,G,Carol,213,39,   39=
1979,G,Margaret,213,39,   39=
1979,G,Heather,211,41,   41=
1979,G,Helen,211,41,   41=
1979,G,Catherine,206,43,43
1979,G,Suzanne,192,44,44
1979,G,Tracey,189,45,45
1979,G,Yvonne,185,46,46
1979,G,Cheryl,180,47,   47=
1979,G,Linda,180,47,   47=
1979,G,Pauline,171,49,49
1979,G,Debbie,166,50,   50=
1979,G,Jane,166,50,   50=
1979,G,Dawn,163,52,52
1979,G,Clare,151,53,   53=
1979,G,Lindsay,151,53,   53=
1979,G,Mary,148,55,   55=
1979,G,Shona,148,55,   55=
1979,G,Anne,146,57,57
1979,G,Rachel,145,58,58
1979,G,Jill,136,59,59
1979,G,Christine,132,60,   60=
1979,G,Natalie,132,60,   60=
1979,G,Samantha,131,62,62
1979,G,Diane,130,63,   63=
1979,G,Lee,130,63,   63=
1979,G,Wendy,126,65,65
1979,G,Joanna,125,66,   66=
1979,G,Paula,125,66,   66=
1979,G,Marie,124,68,68
1979,G,Ann,121,69,69
1979,G,Denise,118,70,70
1979,G,Catriona,116,71,71
1979,G,Gayle,114,72,72
1979,G,Hazel,106,73,   73=
1979,G,Kathleen,106,73,   73=
1979,G,Stacey,105,75,75
1979,G,Gail,104,76,76
1979,G,Ashley,100,77,77
1979,G,Andrea,99,78,   78=
1979,G,Ruth,99,78,   78=
1979,G,Anna,97,80,   80=
1979,G,Jillian,97,80,   80=
1979,G,Leigh,97,80,   80=
1979,G,Katrina,94,83,   83=
1979,G,Stephanie,94,83,   83=
1979,G,Mhairi,92,85,85
1979,G,Katherine,90,86,86
1979,G,Sandra,88,87,87
1979,G,Lyndsey,86,88,88
1979,G,Christina,85,89,   89=
1979,G,Lucy,85,89,   89=
1979,G,Patricia,82,91,91
1979,G,Carrie,81,92,92
1979,G,Rebecca,79,93,93
1979,G,Kathryn,77,94,   94=
1979,G,Lyndsay,77,94,   94=
1979,G,Melanie,76,96,96
1979,G,Amy,75,97,97
1979,G,Sara,73,98,98
1979,G,Arlene,72,99,   99=
1979,G,Kirsten,72,99,   99=
1979,G,Lauren,68,101,101
1979,G,Kim,65,102,  102=
1979,G,Melissa,65,102,  102=
1979,G,Aileen,62,104,104
1979,G,Carolyn,61,105,  105=
1979,G,Vicki,61,105,  105=
1979,G,Vicky,61,105,  105=
1979,G,Zoe,61,105,  105=
1979,G,Allison,60,109,  109=
1979,G,Janet,60,109,  109=
1979,G,Mairi,60,109,  109=
1979,G,Lindsey,57,112,  112=
1979,G,Morag,57,112,  112=
1979,G,Charlene,56,114,  114=
1979,G,Frances,56,114,  114=
1979,G,Louisa,53,116,  116=
1979,G,Maria,53,116,  116=
1979,G,Shirley,53,116,  116=
1979,G,Audrey,52,119,  119=
1979,G,Barbara,52,119,  119=
1979,G,Kirsteen,52,119,  119=
1979,G,Rhona,51,122,122
1979,G,Julia,50,123,123
1979,G,Gemma,49,124,  124=
1979,G,Leeanne,49,124,  124=
1979,G,Emily,48,126,  126=
1979,G,Judith,48,126,  126=
1979,G,Lynda,47,128,  128=
1979,G,Maureen,47,128,  128=
1979,G,Nichola,47,128,  128=
1979,G,Marion,46,131,  131=
1979,G,Siobhan,46,131,  131=
1979,G,Kate,44,133,133
1979,G,Adele,43,134,  134=
1979,G,Kimberley,43,134,  134=
1979,G,Katie,42,136,  136=
1979,G,Lynette,42,136,  136=
1979,G,Eleanor,41,138,  138=
1979,G,Isla,41,138,  138=
1979,G,Naomi,41,138,  138=
1979,G,Stacy,41,138,  138=
1979,G,Eilidh,40,142,  142=
1979,G,Rachael,40,142,  142=
1979,G,Shelley,40,142,  142=
1979,G,Lianne,39,145,145
1979,G,Hannah,38,146,146
1979,G,Eileen,36,147,147
